eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
45.04,1.2999999523162842,504.0,0.011834233067929745,0.1082763671875,1.990395426750183,-0.009316649287939072,0.01378570031374693,0.9768545497208834,1030.0,263680.0,16182.4154563,8437760.0
46.91,1.2300000190734863,551.0,0.01010429672896862,0.1064453125,1.9979110956192017,-0.010654016397893429,0.007799133192747831,0.9875375144183636,1040.0,266240.0,16329.8264204,8519680.0
49.92,1.2999999523162842,522.0,0.015820330008864403,0.1351725310087204,1.95197594165802,-0.010020432062447071,0.05742580071091652,0.9416463412344456,1050.0,268800.0,16478.151133299998,8601600.0
44.78,1.340000033378601,565.0,0.011376582086086273,0.1061197891831398,2.010753870010376,-0.012074216268956661,0.006855955347418785,0.9919718923047185,1060.0,271360.0,16627.3206869,8683520.0
48.73,1.2000000476837158,546.0,0.013771823607385159,0.1130777969956398,2.044912099838257,-0.00935734249651432,0.03437785804271698,0.9555421061813831,1070.0,273920.0,16778.1178281,8765440.0
43.55,1.190000057220459,545.0,0.011466500349342823,0.1171875,2.044175863265991,-0.010829146020114422,0.01578015647828579,0.9770465213805437,1080.0,276480.0,16932.0824278,8847360.0
47.35,1.1200000047683716,553.0,0.011698148213326931,0.1070963516831398,2.077605962753296,-0.010957546532154083,0.007017446216195822,0.9906024402007461,1090.0,279040.0,17080.371705999998,8929280.0
45.49,1.25,520.0,0.0225216094404459,0.1204427108168602,2.020160436630249,-0.009947036392986774,0.040278878062963486,0.9460238628089428,1100.0,281600.0,17231.1349237,9011200.0
45.55,1.5,600.0,0.008952661417424679,0.0970865860581398,2.0346906185150146,-0.010485779494047165,0.01980329304933548,0.9747340716421604,1110.0,284160.0,17380.188775399998,9093120.0
48.23,1.2100000381469727,577.0,0.017957961186766624,0.1251220703125,2.0311853885650635,-0.008744322694838047,0.04678007587790489,0.9388021118938923,1120.0,286720.0,17531.2848412,9175040.0
49.17,1.2999999523162842,542.0,0.012200462631881237,0.1068522110581398,2.0480945110321045,-0.0101921446621418,0.01213399600237608,0.9839129652827978,1130.0,289280.0,17686.601021399998,9256960.0
44.95,1.1299999952316284,563.0,0.012947328388690948,0.1206868514418602,2.020336866378784,-0.01010639313608408,0.010824956931173801,0.9857422960922122,1140.0,291840.0,17834.1651562,9338880.0
43.8,1.1299999952316284,566.0,0.013295002281665802,0.1101481094956398,2.0206944942474365,-0.010315154679119587,0.037642378360033035,0.9543484337627888,1150.0,294400.0,17983.882489,9420800.0
45.48,1.2300000190734863,536.0,0.01486405823379755,0.0976155623793602,2.049401044845581,-0.010296325199306011,0.010094629600644112,0.9874255936592817,1160.0,296960.0,18133.0067627,9502720.0
47.92,1.1399999856948853,559.0,0.01116378977894783,0.0901692733168602,2.0541181564331055,-0.009806305170059204,0.04330608621239662,0.9476404823362827,1170.0,299520.0,18280.6244228,9584640.0
45.91,1.2699999809265137,529.0,0.0125338239595294,0.1114908829331398,2.0417702198028564,-0.010693744756281376,0.00920399185270071,0.9880751967430115,1180.0,302080.0,18431.138547,9666560.0
45.05,0.8799999952316284,535.0,0.011335882358253002,0.1056315079331398,2.080202341079712,-0.007874050177633762,0.04907311871647835,0.9317419975996017,1190.0,304640.0,18579.1178951,9748480.0
50.22,1.3200000524520874,556.0,0.011228767223656178,0.1101888045668602,1.9990901947021484,-0.011194217018783092,0.027773452922701836,0.9722012802958488,1200.0,307200.0,18727.2692208,9830400.0
47.89,1.3899999856948853,555.0,0.014101414941251278,0.1187744140625,2.037407875061035,-0.012301919050514698,0.04548383131623268,0.935859389603138,1210.0,309760.0,18876.1936384,9912320.0
44.58,1.0199999809265137,581.0,0.01102448906749487,0.1172281876206398,2.115525007247925,-0.008692922070622444,0.04238402470946312,0.9363393485546112,1220.0,312320.0,19028.2166764,9994240.0
49.06,1.340000033378601,523.0,0.014569067396223545,0.1376546174287796,1.9988662004470825,-0.008353077806532383,0.04550917446613312,0.9452304020524025,1230.0,314880.0,19183.633579,10076160.0
43.12,1.1399999856948853,528.0,0.01091617438942194,0.1028645858168602,2.075974941253662,-0.010712306946516037,0.034802425652742386,0.9505096487700939,1240.0,317440.0,19336.2860183,10158080.0
49.09,1.2100000381469727,577.0,0.011988547630608082,0.1156412735581398,2.0351507663726807,-0.010710661299526691,0.03170895576477051,0.9570817984640598,1250.0,320000.0,19485.0289271,10240000.0
48.34,1.2899999618530273,547.0,0.011775960214436054,0.1084391251206398,1.9563727378845215,-0.009062564931809902,0.03234052285552025,0.9657880179584026,1260.0,322560.0,19632.222169599998,10321920.0
46.27,1.3300000429153442,556.0,0.013125567696988583,0.1150309219956398,1.9769774675369263,-0.011061768047511578,0.03199535980820656,0.9654732868075371,1270.0,325120.0,19784.6658642,10403840.0
48.06,1.3600000143051147,551.0,0.010096865706145763,0.1008707657456398,2.008957624435425,-0.013432255946099758,0.021540803834795952,0.9755998123437166,1280.0,327680.0,19930.6069202,10485760.0
53.87,1.5700000524520874,564.0,0.01472413633018732,0.1369221955537796,1.9794560670852661,-0.009585988707840443,0.0280852522701025,0.9678558707237244,1290.0,330240.0,20084.1149423,10567680.0
47.06,1.100000023841858,529.0,0.009916839189827442,0.1017252579331398,2.05210280418396,-0.01058166939765215,0.0065994951874017715,0.9905864540487528,1300.0,332800.0,20234.8335287,10649600.0
51.39,1.25,522.0,0.010438837110996246,0.1039632186293602,1.9910141229629517,-0.009659725241363049,0.06399361044168472,0.9170007258653641,1310.0,335360.0,20384.8599444,10731520.0
46.08,1.2100000381469727,522.0,0.010516584850847721,0.1116943359375,1.9939223527908325,-0.011129003018140793,0.010668761096894741,0.9874432738870382,1320.0,337920.0,20536.7074846,10813440.0
46.85,1.4500000476837158,543.0,0.010995379649102688,0.1136881485581398,1.9281587600708008,-0.009568803943693638,0.027324631810188293,0.967146560549736,1330.0,340480.0,20688.879286,10895360.0
45.46,1.1799999475479126,565.0,0.01037170086055994,0.1020914688706398,2.0048418045043945,-0.009576982818543911,0.038514673709869385,0.9426362328231335,1340.0,343040.0,20838.7335246,10977280.0
47.67,1.309999942779541,540.0,0.010928257368505001,0.1173502579331398,1.9999303817749023,-0.009399861097335815,0.05237552151083946,0.9380844421684742,1350.0,345600.0,20991.6807645,11059200.0
47.44,1.3799999952316284,560.0,0.010578439570963383,0.1018473282456398,2.016403913497925,-0.010040555149316788,0.02193254977464676,0.9751521199941635,1360.0,348160.0,21144.208865,11141120.0
47.09,1.440000057220459,542.0,0.009363957680761814,0.1033121719956398,1.9949976205825806,-0.009943506680428982,0.035444509238004684,0.9494467712938786,1370.0,350720.0,21296.3791843,11223040.0
48.2,1.0299999713897705,513.0,0.012273705564439297,0.1014404296875,2.088359832763672,-0.008866395801305771,0.1293778270483017,0.8586978316307068,1380.0,353280.0,21451.6286081,11304960.0
45.64,1.2899999618530273,506.0,0.011492614634335041,0.1160481795668602,2.009136438369751,-0.010032600723206997,0.04668678715825081,0.9363763406872749,1390.0,355840.0,21604.0839143,11386880.0
52.61,1.6699999570846558,549.0,0.011992719024419785,0.1018880233168602,2.0200064182281494,-0.01068839430809021,0.005756034981459379,0.9927611793391407,1400.0,358400.0,21757.1162006,11468800.0
48.4,1.440000057220459,546.0,0.010039087384939194,0.0979410782456398,1.9986934661865234,-0.011928494088351727,0.023820528760552406,0.970792954787612,1410.0,360960.0,21909.3819694,11550720.0
43.14,1.149999976158142,556.0,0.01193898543715477,0.1103108748793602,2.0051536560058594,-0.010408726520836353,0.055684249848127365,0.9425154626369476,1420.0,363520.0,22060.0280771,11632640.0
45.67,1.0700000524520874,558.0,0.01182057335972786,0.1001383438706398,1.992470145225525,-0.012601732276380062,0.022010495886206627,0.9732351079583168,1430.0,366080.0,22213.054683899998,11714560.0
